     1	123.743
     2	123.591
     3	123.383
     4	123.111
     5	122.775
     6	122.383
     7	121.949
     8	121.49
     9	121.022
    10	120.55
    11	120.07
    12	119.565
    13	119.014
    14	118.398
    15	117.709
    16	116.95
    17	116.15
    18	115.352
    19	114.611
    20	113.984
    21	113.52
    22	113.245
    23	113.167
    24	113.272
    25	113.54
    26	113.948
    27	114.483
    28	115.136
    29	115.898
    30	116.752
    31	117.664
    32	118.579
    33	119.433
    34	120.163
    35	120.71
    36	121.037
    37	121.123
    38	120.975
    39	120.615
    40	120.076
    41	119.396
    42	118.608
    43	117.738
    44	116.8
    45	115.801
    46	114.753
    47	113.672
    48	112.587
    49	111.541
    50	110.58
    51	109.748
    52	109.075
    53	108.573
    54	108.235
    55	108.038
    56	107.958
    57	107.971
    58	108.07
    59	108.255
    60	108.54
    61	108.94
    62	109.472
    63	110.141
    64	110.94
    65	111.853
    66	112.857
    67	113.92
    68	115.016
    69	116.119
    70	117.206
    71	118.255
    72	119.248
    73	120.172
    74	121.014
    75	121.764
    76	122.412
    77	122.948
    78	123.361
    79	123.636
    80	123.763
    81	123.735
    82	123.552
    83	123.224
    84	122.768
    85	122.213
    86	121.591
    87	120.941
    88	120.298
    89	119.695
    90	119.154
    91	118.684
    92	118.283
    93	117.941
    94	117.648
    95	117.403
    96	117.219
    97	117.125
    98	117.156
    99	117.346
   100	117.71
   101	118.238
   102	118.896
   103	119.635
   104	120.401
   105	121.151
   106	121.857
   107	122.508
   108	123.103
   109	123.643
   110	124.124
   111	124.529
   112	124.833
   113	125.004
   114	125.009
   115	124.825
   116	124.444
   117	123.878
   118	123.162
   119	122.343
   120	121.481
   121	120.629
   122	119.825
   123	119.087
   124	118.417
   125	117.804
   126	117.242
   127	116.737
   128	116.306
   129	115.974
   130	115.768
   131	115.697
   132	115.756
   133	115.917
   134	116.14
   135	116.379
   136	116.6
   137	116.78
   138	116.916
   139	117.018
   140	117.106
   141	117.203
   142	117.325
   143	117.481
   144	117.67
   145	117.887
   146	118.126
   147	118.382
   148	118.661
   149	118.97
   150	119.321
   151	119.722
   152	120.177
   153	120.675
   154	121.2
   155	121.727
   156	122.23
   157	122.688
   158	123.085
   159	123.413
   160	123.67
   161	123.857
   162	123.976
   163	124.03
   164	124.023
   165	123.961
   166	123.853
   167	123.711
   168	123.548
   169	123.372
   170	123.191
   171	123.007
   172	122.822
   173	122.636
   174	122.455
   175	122.291
   176	122.162
   177	122.092
   178	122.1
   179	122.195
   180	122.373
   181	122.613
   182	122.884
   183	123.148
   184	123.374
   185	123.543
   186	123.647
   187	123.692
   188	123.686
   189	123.636
   190	123.54
   191	123.386
   192	123.153
   193	122.818
   194	122.364
   195	121.785
   196	121.093
   197	120.318
   198	119.505
   199	118.705
   200	117.966
   201	117.322
   202	116.783
   203	116.341
   204	115.976
   205	115.67
   206	115.415
   207	115.219
   208	115.104
   209	115.093
   210	115.203
   211	115.434
   212	115.768
   213	116.171
