     1	125.687
     2	125.361
     3	125.042
     4	124.752
     5	124.496
     6	124.266
     7	124.046
     8	123.822
     9	123.587
    10	123.351
    11	123.134
    12	122.962
    13	122.856
    14	122.824
    15	122.864
    16	122.96
    17	123.094
    18	123.251
    19	123.428
    20	123.629
    21	123.865
    22	124.147
    23	124.487
    24	124.894
    25	125.377
    26	125.943
    27	126.6
    28	127.356
    29	128.214
    30	129.166
    31	130.191
    32	131.254
    33	132.314
    34	133.325
    35	134.244
    36	135.038
    37	135.682
    38	136.165
    39	136.491
    40	136.664
    41	136.693
    42	136.58
    43	136.316
    44	135.889
    45	135.285
    46	134.5
    47	133.547
    48	132.462
    49	131.301
    50	130.129
    51	129.006
    52	127.974
    53	127.053
    54	126.241
    55	125.531
    56	124.918
    57	124.412
    58	124.038
    59	123.831
    60	123.82
    61	124.017
    62	124.406
    63	124.943
    64	125.565
    65	126.202
    66	126.794
    67	127.301
    68	127.711
    69	128.039
    70	128.315
    71	128.569
    72	128.816
    73	129.048
    74	129.224
    75	129.291
    76	129.196
    77	128.902
    78	128.405
    79	127.736
    80	126.946
    81	126.101
    82	125.26
    83	124.464
    84	123.731
    85	123.056
    86	122.427
    87	121.831
    88	121.269
    89	120.761
    90	120.344
    91	120.069
    92	119.982
    93	120.119
    94	120.487
    95	121.069
    96	121.82
    97	122.685
    98	123.607
    99	124.54
   100	125.455
   101	126.34
   102	127.197
   103	128.031
   104	128.846
   105	129.636
   106	130.386
   107	131.074
   108	131.676
   109	132.168
   110	132.538
   111	132.777
   112	132.887
   113	132.875
   114	132.753
   115	132.537
   116	132.25
   117	131.923
   118	131.585
   119	131.265
   120	130.983
   121	130.742
   122	130.533
   123	130.343
   124	130.158
   125	129.983
   126	129.839
   127	129.766
   128	129.814
   129	130.021
   130	130.404
   131	130.946
   132	131.603
   133	132.314
   134	133.018
   135	133.669
   136	134.249
   137	134.764
   138	135.239
   139	135.71
   140	136.203
   141	136.729
   142	137.27
   143	137.784
   144	138.216
   145	138.51
   146	138.626
   147	138.551
   148	138.305
   149	137.934
   150	137.497
   151	137.048
   152	136.614
   153	136.187
   154	135.729
   155	135.188
   156	134.522
   157	133.716
   158	132.79
   159	131.798
   160	130.813
   161	129.908
   162	129.136
   163	128.519
   164	128.047
   165	127.686
   166	127.396
   167	127.146
   168	126.922
   169	126.732
   170	126.6
   171	126.554
   172	126.62
   173	126.804
   174	127.094
   175	127.46
   176	127.858
   177	128.245
   178	128.579
   179	128.829
   180	128.974
   181	129.01
   182	128.943
   183	128.791
   184	128.578
   185	128.324
   186	128.049
   187	127.766
   188	127.481
   189	127.199
   190	126.924
   191	126.659
   192	126.41
   193	126.186
   194	126
   195	125.868
   196	125.807
   197	125.838
   198	125.98
   199	126.242
   200	126.624
   201	127.109
   202	127.67
   203	128.274
   204	128.897
   205	129.532
   206	130.195
   207	130.923
   208	131.769
   209	132.784
   210	133.995
   211	135.396
   212	136.94
   213	138.549
   214	140.137
   215	141.629
   216	142.978
   217	144.172
   218	145.225
   219	146.167
   220	147.026
   221	147.818
   222	148.537
   223	149.162
   224	149.661
   225	150.008
   226	150.19
   227	150.212
   228	150.095
   229	149.878
   230	149.611
   231	149.343
   232	149.114
   233	148.945
   234	148.835
   235	148.765
   236	148.711
   237	148.656
   238	148.597
   239	148.554
   240	148.563
   241	148.662
   242	148.878
   243	149.219
   244	149.669
   245	150.195
   246	150.758
   247	151.325
   248	151.877
   249	152.408
   250	152.922
   251	153.426
   252	153.923
   253	154.407
   254	154.867
   255	155.288
   256	155.655
   257	155.96
   258	156.195
   259	156.358
   260	156.45
   261	156.473
   262	156.436
   263	156.349
   264	156.233
   265	156.111
   266	156.011
   267	155.957
   268	155.964
   269	156.038
   270	156.168
   271	156.335
   272	156.513
   273	156.684
   274	156.84
   275	156.986
   276	157.135
   277	157.306
   278	157.513
   279	157.756
   280	158.018
   281	158.269
   282	158.469
   283	158.581
   284	158.577
   285	158.448
   286	158.201
   287	157.864
   288	157.477
   289	157.085
   290	156.724
   291	156.412
   292	156.15
   293	155.919
   294	155.697
   295	155.468
   296	155.232
   297	155.013
   298	154.848
   299	154.783
   300	154.855
   301	155.082
   302	155.452
   303	155.932
   304	156.479
   305	157.051
   306	157.623
   307	158.186
   308	158.748
   309	159.325
   310	159.926
   311	160.552
   312	161.184
   313	161.791
   314	162.335
   315	162.785
   316	163.12
   317	163.333
   318	163.433
   319	163.438
   320	163.372
   321	163.256
   322	163.105
   323	162.918
   324	162.683
   325	162.381
   326	161.99
   327	161.5
   328	160.911
   329	160.239
   330	159.514
   331	158.776
   332	158.064
   333	157.41
   334	156.829
   335	156.327
   336	155.895
   337	155.519
   338	155.179
   339	154.863
   340	154.558
   341	154.264
   342	153.988
   343	153.743
   344	153.55
   345	153.433
   346	153.417
   347	153.522
   348	153.766
   349	154.151
   350	154.668
   351	155.296
   352	156.007
   353	156.777
   354	157.588
   355	158.436
   356	159.327
   357	160.278
   358	161.299
   359	162.395
   360	163.553
   361	164.748
   362	165.948
   363	167.123
   364	168.255
   365	169.337
   366	170.374
   367	171.381
   368	172.363
   369	173.315
   370	174.214
   371	175.025
   372	175.706
   373	176.219
   374	176.539
   375	176.656
   376	176.576
   377	176.319
   378	175.907
   379	175.368
   380	174.725
   381	173.992
   382	173.177
   383	172.279
   384	171.296
   385	170.237
   386	169.124
   387	167.993
   388	166.9
   389	165.904
   390	165.053
   391	164.376
   392	163.869
   393	163.507
   394	163.245
   395	163.043
   396	162.872
   397	162.719
   398	162.587
   399	162.489
   400	162.441
   401	162.457
   402	162.536
   403	162.668
   404	162.835
   405	163.011
   406	163.173
   407	163.298
   408	163.371
   409	163.383
   410	163.335
   411	163.239
   412	163.112
   413	162.975
   414	162.847
   415	162.738
   416	162.647
   417	162.565
   418	162.478
   419	162.369
   420	162.225
   421	162.045
   422	161.83
   423	161.594
   424	161.351
   425	161.12
   426	160.923
   427	160.784
   428	160.725
   429	160.756
   430	160.879
   431	161.079
   432	161.336
   433	161.625
   434	161.928
   435	162.233
   436	162.54
   437	162.855
   438	163.187
   439	163.539
   440	163.905
   441	164.27
   442	164.608
   443	164.896
   444	165.114
   445	165.253
   446	165.313
   447	165.306
   448	165.246
   449	165.151
   450	165.029
   451	164.881
   452	164.703
   453	164.494
   454	164.259
   455	164.016
   456	163.795
   457	163.629
   458	163.552
   459	163.583
   460	163.73
   461	163.98
   462	164.309
   463	164.691
   464	165.099
   465	165.517
   466	165.936
   467	166.356
   468	166.781
   469	167.22
   470	167.675
   471	168.138
   472	168.594
   473	169.022
   474	169.401
   475	169.715
   476	169.955
   477	170.124
   478	170.234
   479	170.3
   480	170.336
   481	170.347
   482	170.326
   483	170.258
   484	170.126
   485	169.921
   486	169.646
   487	169.322
   488	168.979
   489	168.649
   490	168.354
   491	168.104
   492	167.893
   493	167.709
   494	167.544
   495	167.393
   496	167.264
   497	167.167
   498	167.108
   499	167.086
   500	167.089
   501	167.096
   502	167.08
   503	167.016
   504	166.886
   505	166.682
   506	166.407
   507	166.076
   508	165.706
   509	165.317
   510	164.926
   511	164.545
   512	164.185
   513	163.857
   514	163.576
   515	163.361
   516	163.232
   517	163.21
   518	163.308
   519	163.53
   520	163.864
   521	164.288
   522	164.779
   523	165.318
   524	165.898
   525	166.531
   526	167.238
   527	168.049
   528	168.979
   529	170.023
   530	171.151
   531	172.311
   532	173.445
   533	174.502
   534	175.45
   535	176.281
   536	177.011
   537	177.67
   538	178.289
   539	178.886
   540	179.457
   541	179.97
   542	-179.627
   543	-179.394
   544	-179.381
   545	-179.618
   546	179.895
   547	179.182
   548	178.288
   549	177.261
   550	176.145
   551	174.969
   552	173.745
   553	172.476
   554	171.167
   555	169.82
   556	168.443
   557	167.049
   558	165.65
   559	164.258
   560	162.887
   561	161.548
   562	160.246
   563	158.987
   564	157.779
   565	156.631
   566	155.56
   567	154.585
   568	153.732
   569	153.02
   570	152.462
   571	152.052
   572	151.774
   573	151.6
   574	151.506
   575	151.475
   576	151.501
   577	151.587
   578	151.74
   579	151.96
   580	152.238
   581	152.553
   582	152.881
   583	153.196
   584	153.478
   585	153.713
   586	153.895
   587	154.02
   588	154.083
   589	154.072
   590	153.979
   591	153.795
   592	153.523
   593	153.174
   594	152.77
   595	152.341
   596	151.918
   597	151.528
   598	151.186
   599	150.897
   600	150.647
   601	150.415
   602	150.183
   603	149.943
   604	149.707
   605	149.509
   606	149.404
   607	149.447
   608	149.679
   609	150.106
   610	150.694
   611	151.38
   612	152.095
   613	152.778
   614	153.397
   615	153.951
   616	154.467
   617	154.985
   618	155.545
   619	156.172
   620	156.859
   621	157.572
   622	158.257
   623	158.858
   624	159.33
   625	159.651
   626	159.826
   627	159.885
   628	159.871
   629	159.827
   630	159.78
   631	159.736
   632	159.681
   633	159.591
   634	159.446
   635	159.239
   636	158.981
   637	158.698
   638	158.429
   639	158.215
   640	158.091
   641	158.073
   642	158.16
   643	158.334
   644	158.569
   645	158.84
   646	159.122
   647	159.402
   648	159.671
   649	159.93
   650	160.18
   651	160.426
   652	160.668
   653	160.903
   654	161.121
   655	161.306
   656	161.438
   657	161.496
   658	161.463
   659	161.324
   660	161.077
   661	160.726
   662	160.284
   663	159.773
   664	159.218
   665	158.646
   666	158.085
   667	157.553
   668	157.057
   669	156.589
   670	156.131
   671	155.662
   672	155.171
   673	154.658
   674	154.143
   675	153.662
   676	153.259
   677	152.971
   678	152.817
   679	152.785
   680	152.844
   681	152.947
   682	153.054
   683	153.144
   684	153.224
   685	153.322
   686	153.478
   687	153.722
   688	154.066
   689	154.487
   690	154.939
   691	155.361
   692	155.7
   693	155.922
   694	156.017
   695	156.002
   696	155.915
   697	155.801
   698	155.704
   699	155.647
   700	155.629
   701	155.625
   702	155.594
   703	155.498
   704	155.318
   705	155.056
   706	154.745
   707	154.432
   708	154.169
   709	153.989
   710	153.9
   711	153.879
   712	153.885
   713	153.874
   714	153.815
   715	153.696
   716	153.525
   717	153.327
   718	153.129
   719	152.956
   720	152.816
   721	152.701
   722	152.591
   723	152.465
   724	152.308
   725	152.118
   726	151.909
   727	151.703
   728	151.523
   729	151.387
   730	151.305
   731	151.274
   732	151.282
   733	151.317
   734	151.368
   735	151.429
   736	151.503
   737	151.596
   738	151.717
   739	151.868
   740	152.052
   741	152.265
   742	152.505
   743	152.769
   744	153.06
   745	153.38
   746	153.731
   747	154.107
   748	154.491
   749	154.854
   750	155.168
   751	155.405
   752	155.551
   753	155.608
   754	155.59
   755	155.522
   756	155.429
   757	155.327
   758	155.223
   759	155.106
   760	154.955
   761	154.744
   762	154.456
   763	154.092
   764	153.674
   765	153.248
   766	152.878
   767	152.62
   768	152.512
   769	152.555
   770	152.713
   771	152.927
   772	153.134
   773	153.292
   774	153.385
   775	153.433
   776	153.474
   777	153.556
   778	153.713
   779	153.957
   780	154.266
   781	154.597
   782	154.901
   783	155.138
   784	155.288
   785	155.351
   786	155.351
   787	155.317
   788	155.284
   789	155.278
   790	155.308
   791	155.364
   792	155.419
   793	155.444
   794	155.408
   795	155.298
   796	155.115
   797	154.883
   798	154.638
   799	154.421
   800	154.263
   801	154.177
   802	154.151
   803	154.162
   804	154.183
   805	154.197
   806	154.2
   807	154.202
   808	154.218
   809	154.258
   810	154.325
   811	154.409
   812	154.493
   813	154.559
   814	154.591
   815	154.583
   816	154.531
   817	154.431
   818	154.281
   819	154.079
   820	153.823
   821	153.519
   822	153.182
   823	152.836
   824	152.507
   825	152.217
   826	151.975
   827	151.77
   828	151.578
   829	151.364
   830	151.1
   831	150.774
   832	150.392
   833	149.974
   834	149.552
   835	149.158
   836	148.817
   837	148.545
   838	148.339
   839	148.185
   840	148.059
   841	147.933
   842	147.785
   843	147.607
   844	147.407
   845	147.214
   846	147.067
   847	147.003
   848	147.043
   849	147.18
   850	147.375
   851	147.575
   852	147.727
   853	147.796
   854	147.778
   855	147.7
   856	147.61
   857	147.563
   858	147.602
   859	147.744
   860	147.972
   861	148.246
   862	148.519
   863	148.751
   864	148.923
   865	149.038
   866	149.113
   867	149.175
   868	149.249
   869	149.347
   870	149.467
   871	149.587
   872	149.68
   873	149.712
   874	149.659
   875	149.503
   876	149.242
   877	148.891
   878	148.475
   879	148.026
   880	147.576
   881	147.147
   882	146.747
   883	146.371
   884	146.012
   885	145.657
   886	145.303
   887	144.952
   888	144.615
   889	144.31
   890	144.053
   891	143.854
   892	143.716
   893	143.631
   894	143.585
   895	143.563
   896	143.547
   897	143.527
   898	143.491
   899	143.437
   900	143.362
   901	143.275
   902	143.188
   903	143.122
   904	143.103
   905	143.159
   906	143.309
   907	143.552
   908	143.871
   909	144.228
   910	144.582
   911	144.894
   912	145.144
   913	145.334
   914	145.486
   915	145.632
   916	145.807
   917	146.03
   918	146.299
   919	146.585
   920	146.85
   921	147.051
   922	147.159
   923	147.168
   924	147.094
   925	146.973
   926	146.842
   927	146.73
   928	146.646
   929	146.572
   930	146.472
