-105.749 -0.145555
-104.562 0.955733
-102.214 3.43268
-103.563 0.0289529
-107.334 -5.26236
-103.692 3.21709
-93.888 -3.74986
-97.8697 -11.684
-110.687 -6.94382
-107.623 -6.62602
-110.721 -3.93897
-114.066 -4.38708
-103.676 -8.36475
-100.846 -8.03856
-110.313 -4.21905
-114.069 -8.40118
-110.646 -6.89434
-107.572 -11.5312
-111.359 -13.2507
-112.35 -5.07073
-105.175 -7.14784
-107.891 -10.4754
-120.861 -1.89499
-120.255 -2.99966
-112.783 -12.6879
-114.397 -13.4072
-113.739 -12.0675
-108.097 -12.4553
-107.503 -10.1492
-113.471 -3.58816
-107.399 -12.0033
-104.535 -7.8407
-112.387 -3.86499
-113.409 -15.4988
-103.829 -17.7565
-100.918 -9.47775
-99.233 -11.4703
-99.4424 -13.4284
-101.458 -7.76388
-108.17 -6.74331
-111.918 -12.5404
-106.853 -10.6693
-100.159 -11.9007
-105.362 -9.43784
-108.891 -14.7782
-106.105 -10.0411
-106.459 1.02555
-105.584 -7.77331
-106.029 -8.71419
-107.622 -1.8856
-110.196 -8.82071
-115.641 -8.93319
-116.245 -2.26867
-109.278 -5.02022
-110.404 -3.89965
-107.078 1.67569
-100.732 0.592259
-102.284 -3.49127
-112.004 1.33444
-115.218 -2.19989
-118.315 -4.62248
-120.778 -4.18486
-119.718 -0.750363
-115.037 -2.25646
-118.278 -5.97892
-121.901 -7.3889
-120.896 -9.63361
-119.005 -9.17563
-122.829 -7.86516
-128.385 -7.81152
-124.562 -10.4373
-116.285 -14.6597
-117.502 -12.2654
-121.336 -10.721
-120.926 -17.9424
-124.777 -9.51402
-126.661 -5.83937
-122.328 -14.4942
-119.974 -8.39835
-119.612 -4.3309
-117.572 -10.9542
-123.098 -2.36762
-122.471 4.04174
-121.418 5.88638
-128.467 8.05191
-131.449 6.18288
-133.03 6.26735
-133.774 3.42393
-130.719 2.93978
-129.381 6.7972
-128.74 2.32096
-131.322 1.26989
-132.366 3.51915
-128.474 -0.925992
-125.899 -5.33302
-125.278 -3.77694
-122.3 -2.09261
-115.547 -7.69103
-114.698 -8.28586
-117.084 0.54228
-116.128 -1.12353
-115.075 -5.40956
-115.4 -2.70604
-113.362 -5.83877
-113.568 -0.740554
-117.202 3.04606
-117.323 4.23638
-112.618 3.95915
-115.906 8.5684
-117.274 8.86746
-115.706 4.02541
-115.83 6.00895
-118.011 6.76651
-121.816 3.84078
-126.109 7.01776
-125.283 4.4229
-126.829 5.11144
-126.952 3.51682
-125.331 1.85174
-127.789 7.65422
-128.766 1.42896
-128.221 -0.25529
-130.7 6.5566
-135.133 -4.20296
-140.87 -0.762003
-141.944 2.8089
-139.006 -6.12521
-145.352 -7.86231
-149.846 -2.24882
-144.74 -2.71614
-142.416 -10.9205
-141.177 -7.35383
-136.436 -2.36468
-134.35 -1.8919
-133.552 1.05552
-135.953 7.12775
-135.716 4.50641
-131.047 9.74478
-125.287 13.3345
-125.241 11.5009
-125.15 7.12897
-124.038 4.96638
-126.822 15.6056
-130.271 11.3981
-130.899 9.58714
-130.863 16.5024
-129.074 15.8251
-126.724 18.1391
-123.776 18.1208
-122.357 17.3446
-115.976 12.6118
-113.596 15.7934
-123.527 22.3328
-125.302 12.7404
-122.33 10.4924
-123.214 11.0736
-124.356 0.285241
-123.426 0.708134
-119.38 1.99143
-117.766 -5.95234
-122.481 -1.6816
-120.581 -5.81353
-119.085 -10.4304
-118.598 -15.6205
-116.856 -25.4763
-119.226 -24.0282
-124.749 -26.7704
-128.369 -32.7173
-129.552 -32.8727
-132.657 -31.1495
-132.616 -39.8823
-140.392 -26.219
-142.104 -19.3064
-140.845 -25.0337
-142.436 -19.085
-140.116 -16.0121
-138.077 -18.978
-140.948 -20.0717
-141.427 -9.61046
-144.169 -4.52231
-148.039 -10.371
-151.321 -1.47726
-149.542 3.63285
-149.123 -2.28944
-150.783 3.13278
-143.831 5.57711
-135.075 3.92658
-132.89 11.1931
-132.456 13.3804
-135.576 16.9615
-139.961 16.7215
-138.992 19.1385
-140.19 22.4369
-142.59 12.6826
-145.665 11.0749
-140.681 19.8748
-137.267 17.9988
-134.697 21.7003
-130.802 31.064
-121.497 27.2922
-116.8 19.2553
-121.279 24.5558
-122.064 16.8125
-121.099 19.1406
-121.671 23.2398
-122.245 19.8649
-126.556 19.0064
-126.434 14.9285
-117.211 12.3809
-111.835 7.23933
-113.514 2.12599
-111.539 9.89185
-106.834 12.4574
-105.915 5.05954
-109.786 6.58358
-109.432 3.57388
-109.664 -1.22189
-111.716 -2.56328
-109.001 -8.48648
-109.021 -12.1939
-112.326 -9.11914
-114.596 -15.3198
-117.525 -20.098
-117.914 -21.1661
-125.605 -22.1694
-136.737 -18.5699
-138.382 -22.3867
-137.334 -15.0531
-139.799 -11.4695
-141.4 -12.0714
-138.482 -9.68322
-134.384 -7.69199
-134.777 -11.8
-138.775 -7.20096
-139.842 -5.817
-142.145 -6.03449
-141.421 -5.97856
-136.98 -8.34797
-136.072 -8.81928
-134.806 -13.619
-130.691 -16.8736
-125.599 -11.9814
-123.437 -9.29955
-127.237 -11.179
-128.467 -6.88291
-122.432 -12.2269
-123.532 -14.1801
-122.068 -15.8797
-112.431 -17.5726
-111.318 -9.06848
-123.009 -8.61814
-129.134 -11.8782
-127.183 -8.37745
-123.677 -16.1521
-131.315 -14.8001
-134.004 -10.0842
-125.335 -7.33852
-123.962 -2.72198
-128.899 3.43863
-126.557 4.48514
-117.615 0.293737
-117.476 -6.01072
-124.973 -6.42569
-119.362 -3.19146
-111.415 -6.22141
-117.113 -4.71993
-120.672 -4.98101
-117.821 -0.795314
-115.834 -0.723148
-120.793 1.93162
-121.422 0.72975
-119.765 7.0804
-115.812 8.42731
-113.042 9.27717
-113.713 15.8588
-109.842 14.3623
-109.871 14.4301
-114.135 9.45734
-113.243 5.63915
-112.708 12.3121
-114.349 8.59788
-115.066 3.84202
-110.696 8.25437
-102.816 4.1105
-103.448 5.07335
-99.9827 3.83181
-94.3036 0.913021
-99.041 1.94484
-101.011 2.2629
-100.401 -0.069853
-104.159 7.80375
-105.197 0.669362
-105.896 -6.03703
-106.151 1.80754
-105.558 -1.17149
-109.054 -0.00587105
-109.798 3.04257
-107.617 4.96632
-106.617 2.93653
-107.809 2.18256
-108.887 11.7037
-108.824 10.5226
-114.742 5.93809
-123.625 19.9471
-124.447 17.2193
-127.833 12.9563
-130.481 16.6269
-127.244 9.44123
-132.247 8.47981
-140.343 16.3156
-140.06 17.9547
-141.671 19.5653
-144.845 20.2114
-147.339 20.9652
-144.506 19.2363
-136.316 13.7633
-133.787 18.2781
-134.965 24.6369
-131.178 22.1835
-130.56 23.397
-129.659 25.2028
-128.848 14.5603
-133.698 16.2182
-133.703 19.8329
-125.407 8.30117
-122.311 9.96751
-123.24 16.7383
-119.159 10.9518
-111.717 6.14278
-109.108 4.45515
-105.737 2.3827
-100.429 -4.22204
-104.078 -1.98205
-111.147 1.21374
-106.025 -4.75365
-102.821 -4.79483
-105.628 -1.40987
-100.554 -4.14579
-95.988 -5.79009
-101.142 -1.5771
-106.061 2.63409
-107.851 4.52198
-106.777 1.33423
-110.237 8.82181
-111.799 8.38575
-114.124 0.888542
-114.028 8.72301
-111.659 8.07926
-109.177 -0.395154
-108.986 -0.270294
-111.697 -0.375574
-116.566 -3.61296
-118.071 -5.86875
-117.178 -5.18739
-119.834 -5.12978
-125.608 -5.91623
-128.959 0.072762
-127.171 -1.19875
-121.319 -3.76666
-120.294 0.101223
-122.134 1.78307
-124.409 3.09948
-127.105 1.41675
-131.135 3.18633
-133.182 9.64847
-129.367 7.27901
-127.792 5.69641
-124.292 9.57669
-112.811 6.02954
-109.393 7.45754
-114.882 11.7338
-113.601 12.4351
-115.49 11.7737
-122.523 16.2126
-121.66 15.5555
-119.595 15.7784
-124.003 19.5158
-121.594 16.1463
-117.01 14.2774
-121.456 21.4952
-125.788 19.9626
-124.831 16.9275
-127.013 20.0364
-126.944 20.8514
-126.23 21.6417
-120.509 18.6253
-117.61 17.3062
-123.031 16.4714
-127.588 17.0274
-125.985 9.54927
-125.58 11.8303
-122.897 13.5902
-116.327 7.79154
-112.662 14.9872
-111.027 13.335
-108.424 4.1713
-110.55 3.34106
-114.906 2.44645
-116.598 -1.94571
-117.318 -1.8443
-115.122 1.37396
-111.993 -0.116694
-109.595 -3.02642
-109.512 1.48023
-108.767 0.933226
-110.573 2.16106
-113.19 0.312611
-114.744 8.98518
-110.021 11.9761
-105.644 5.73419
-108.166 8.87269
-111.002 13.1426
-109.591 7.76396
-110.194 4.67479
-115.045 10.3929
-114.603 13.1018
-115.989 8.21533
-123.886 15.8623
-122.947 17.685
-115.838 12.5827
-119.897 21.527
-125.839 22.2695
-126.968 22.0105
-126.838 25.8987
-127.163 23.8528
-129.386 21.2489
-129.883 24.3919
-125.287 22.4176
-120.142 24.6966
-117.611 27.0323
-118.127 25.5206
-124.255 25.8047
-125.99 21.8701
-123.655 13.209
-122.976 18.2952
-120.032 23.1437
-112.59 17.6915
-109.945 23.4329
-108.602 18.228
-113.54 13.9931
-117.041 9.58725
-115.147 8.70928
-111.186 5.37152
-113.672 3.26295
-112.14 9.52425
-106.337 4.3389
-103.052 0.842933
-103.045 4.29633
-98.9148 -4.70159
-103.303 -3.07557
-104.836 1.38384
-103.52 1.81676
-108.078 1.87889
-110.533 2.0769
-108.316 1.74356
-106.995 -2.07366
-105.509 -6.14824
-101.093 -13.3237
-103.791 -9.56572
-107.483 -9.45674
-111.114 -9.95708
-112.851 -4.80743
-109.677 -5.97023
-111.851 -6.15939
-116.526 -2.73994
-109.579 -13.3821
-108.561 -11.6748
-113.298 -7.89079
-115.56 -8.35203
-114.319 -6.58344
-119.124 -6.8314
-125.635 -4.83399
-123.429 -5.10767
-117.687 -5.88226
-116.031 -7.43006
-112.259 -9.67282
-109.199 -5.09493
-112.444 3.89706
-112.616 3.65189
-108.804 0.192984
-111.356 4.80274
-118.358 10.3623
-121.882 4.77951
-118.573 0.220597
-110.548 0.705131
-109.813 2.68579
-107.031 -0.150995
-102.961 4.6682
-107.31 12.2195
-115.376 2.66264
-120.079 6.5668
-117.972 4.44005
-124.008 -5.83162
-131.56 -3.85763
-124.96 -0.209088
-114.887 -1.26456
-117.007 -1.39031
-118.576 5.95959
-113.402 0.381241
-118.023 -4.91726
-128.881 -6.25891
-133.728 -0.977012
-130.927 2.58678
-127.281 5.14135
-125.923 15.9187
-120.839 13.279
-115.519 13.7976
-116.504 17.5908
-112.98 10.6066
-117.963 15.3706
-124.36 20.379
-126.25 24.963
-120.53 21.0392
-120.152 23.9024
-118.447 26.2339
-112.449 19.0313
-106.389 11.6609
-108.679 16.6985
-108.637 13.9524
-108.711 4.82039
-109.809 3.18815
-111.302 6.22803
-112.979 -4.56974
-123.856 -0.0038484
-124.435 1.1699
-119.572 -3.98599
-121.397 4.53035
-120.138 3.30026
-114.648 -2.39646
-112.69 4.10537
-112.078 3.02226
-117.127 4.08702
-121.671 5.62143
-122.05 5.58731
-126.747 4.67484
-130.493 0.515165
-129.996 -0.0191087
-127.432 -1.16012
-122.157 1.19584
-116.705 1.9136
-118.359 4.61971
-124.861 9.03959
-124.817 5.44601
-121.494 1.8373
-125.996 2.78422
-130.926 3.35081
-127.376 7.02085
-118.406 8.31709
-119.257 12.8736
-120.8 9.66215
-118.997 8.76662
-114.122 8.34856
-113.148 -2.63795
-121.386 6.23109
-122.124 10.6759
-114.385 5.8052
-116.315 11.0994
-113.81 6.53862
-105.674 -1.06422
-109.231 1.79519
-114.2 -1.99391
-112.072 -3.42079
-108.522 1.45629
-115.232 7.62493
-120.799 9.58821
-113.522 10.4817
-107.283 6.66881
-113.836 5.55561
-116.997 2.91937
-115.198 1.049
-123.474 4.07106
-130.823 2.30665
-127.076 4.87603
-123.428 7.34275
-126.303 6.289
-127.841 5.83314
-123.848 1.04069
-128.296 3.49112
-131.49 10.1279
-121.237 3.94943
-121.41 15.4923
-127.904 18.9055
-119.542 13.8909
-115.014 14.7937
-122.687 16.7564
-129.066 16.3828
-130.459 14.3938
-135.144 16.1252
-138.211 14.8801
-141.618 20.3278
-140.391 16.5398
-133.97 14.2392
-129.995 18.7256
-131.781 11.6686
-135.696 16.4775
-132.295 19.2922
-123.59 8.45171
-130.03 15.2717
-132.353 14.5658
-124.408 13.0154
-114.693 9.73752
-116.044 8.70306
-120.799 14.616
-118.603 7.06718
-116.878 8.22371
-118.927 11.2674
-120.809 5.62829
-126.504 11.2178
-124.194 15.4527
-115.031 14.1251
-112.936 12.3616
-115.829 8.45134
-110.824 5.41542
-106.599 4.68233
-111.305 -0.229919
-119.655 2.77892
-122.122 4.39818
-120.411 4.05261
-123.852 7.60737
-123.875 4.27883
-119.525 0.998817
-116.18 0.274431
-116.426 9.13474
-116.442 9.41482
-122.657 13.0744
-123.523 18.0888
-120.03 13.7681
-121.436 14.5163
-126.755 13.7004
-123.112 10.0942
-118.19 15.1515
-114.773 13.9623
-115.315 16.8056
-110.025 18.5646
-104.138 16.5994
-100.343 15.6478
-103.232 9.29996
-102.978 7.16209
-101.435 3.84943
-104.629 -0.997178
-111.181 0.511301
-113.961 -4.6468
-115.263 -4.50293
-114.681 -3.35007
-111.561 -8.02414
-112.34 -1.41961
-115.167 -1.57958
-118.75 -3.28011
-122.205 1.23407
-120.276 2.75579
-122.905 5.03872
-130.015 0.252361
-134.045 0.720177
-133.241 3.57731
-133.95 -3.1548
-137.424 -2.69668
-134.984 -2.3584
-129.471 -5.95143
-129.203 0.196625
-133.386 2.34611
-132.986 3.60608
-128.583 5.56167
-128.144 4.8976
-130.796 2.6335
-130.339 -0.143958
-128.727 1.11801
-125.119 1.07521
-126.882 1.47514
-131.81 1.012
-140.914 9.13797
-142.438 5.93873
-139.631 2.99693
-139.419 5.98915
-137.668 6.15784
-131.452 4.56025
-128.896 10.4657
-125.941 12.6789
-126.55 12.6944
-127.884 13.2979
-130.199 12.7753
-128.63 0.0692534
-127.939 -2.32874
-131.892 -0.781773
-130.798 0.47218
-121.715 0.169329
-118.231 -1.45346
-122.53 7.35201
-120.343 1.815
-113.729 -0.810309
-115.221 -1.94465
-123.173 -4.65337
-130.185 3.98071
-134.444 4.60549
-131.995 2.00204
-130.209 8.68603
-129.397 2.82814
-127.688 3.49692
-120.117 1.83426
-120.084 0.529528
-126.672 7.44949
-126.817 2.79658
-126.305 6.03139
-130.543 7.45918
-129.091 0.413947
-128.019 0.67296
-127.302 0.0445843
-129.095 4.58944
-130.331 6.95491
-132.622 11.4686
-135.767 18.6263
-138.983 14.0723
-143.817 13.8684
-147.721 13.0995
-145.11 13.0372
-140.504 17.3962
-135.067 18.1294
-137.355 20.9556
-135.715 16.6572
-133.039 8.73082
-135 12.0095
-136.667 4.60757
-134.322 6.80878
-135.175 17.8873
-133.929 7.66482
-133.93 10.6412
-128.202 12.1329
-118.599 5.00283
-116.082 8.53758
-118.822 10.5122
-119.956 12.8201
-116.943 14.1873
-114.414 9.97486
-114.761 9.97985
-113.95 7.70083
-110.404 8.87755
-111.911 12.7617
-113.079 11.4416
-112.546 17.4911
-109.409 18.3049
-108.048 11.4067
-111.035 13.5556
-110.586 14.9277
-105.524 9.16426
-108.035 17.4212
-105.852 14.5666
